"CODGE","NUME","Lon","Lat","time","day_length"
747356,"Ocna Sugatag",23.9405,47.777,2021-11-14 00:00:00,9.33191367805004
747356,"Ocna Sugatag",23.9405,47.777,2021-11-15 00:00:00,9.28780761930678
747356,"Ocna Sugatag",23.9405,47.777,2021-11-16 00:00:00,9.2444280850225
747356,"Ocna Sugatag",23.9405,47.777,2021-11-17 00:00:00,9.20180294089847
747356,"Ocna Sugatag",23.9405,47.777,2021-11-18 00:00:00,9.15996046264966
747356,"Ocna Sugatag",23.9405,47.777,2021-11-19 00:00:00,9.11892929487758
747356,"Ocna Sugatag",23.9405,47.777,2021-11-20 00:00:00,9.07873840663168
747356,"Ocna Sugatag",23.9405,47.777,2021-11-21 00:00:00,9.03941704246733
747356,"Ocna Sugatag",23.9405,47.777,2021-11-22 00:00:00,9.0009946701924
747356,"Ocna Sugatag",23.9405,47.777,2021-11-23 00:00:00,8.96350092444155
747356,"Ocna Sugatag",23.9405,47.777,2021-11-24 00:00:00,8.92696554687288
747356,"Ocna Sugatag",23.9405,47.777,2021-11-25 00:00:00,8.89141832205984
747356,"Ocna Sugatag",23.9405,47.777,2021-11-26 00:00:00,8.85688901040289
747356,"Ocna Sugatag",23.9405,47.777,2021-11-27 00:00:00,8.82340727746487
747356,"Ocna Sugatag",23.9405,47.777,2021-11-28 00:00:00,8.79100261992878
747356,"Ocna Sugatag",23.9405,47.777,2021-11-29 00:00:00,8.75970428903898
747356,"Ocna Sugatag",23.9405,47.777,2021-11-30 00:00:00,8.72954121073087
747356,"Ocna Sugatag",23.9405,47.777,2021-12-01 00:00:00,8.70054190384017
747356,"Ocna Sugatag",23.9405,47.777,2021-12-02 00:00:00,8.6727343965239
747356,"Ocna Sugatag",23.9405,47.777,2021-12-03 00:00:00,8.64614614056216
747356,"Ocna Sugatag",23.9405,47.777,2021-12-04 00:00:00,8.62080392466651
747356,"Ocna Sugatag",23.9405,47.777,2021-12-05 00:00:00,8.59673378772206
747356,"Ocna Sugatag",23.9405,47.777,2021-12-06 00:00:00,8.57396093050639
747356,"Ocna Sugatag",23.9405,47.777,2021-12-07 00:00:00,8.5525096294615
747356,"Ocna Sugatag",23.9405,47.777,2021-12-08 00:00:00,8.53240314993593
747356,"Ocna Sugatag",23.9405,47.777,2021-12-09 00:00:00,8.51366366147995
747356,"Ocna Sugatag",23.9405,47.777,2021-12-10 00:00:00,8.49631215572357
747356,"Ocna Sugatag",23.9405,47.777,2021-12-11 00:00:00,8.48036836584409
747356,"Ocna Sugatag",23.9405,47.777,2021-12-12 00:00:00,8.46585069033835
747356,"Ocna Sugatag",23.9405,47.777,2021-12-13 00:00:00,8.45277611970901
747356,"Ocna Sugatag",23.9405,47.777,2021-12-14 00:00:00,8.44116016858154
747356,"Ocna Sugatag",23.9405,47.777,2021-12-15 00:00:00,8.43101681205961
747356,"Ocna Sugatag",23.9405,47.777,2021-12-16 00:00:00,8.42235842757755
747356,"Ocna Sugatag",23.9405,47.777,2021-12-17 00:00:00,8.41519574330913
747356,"Ocna Sugatag",23.9405,47.777,2021-12-18 00:00:00,8.40953779260317
747356,"Ocna Sugatag",23.9405,47.777,2021-12-19 00:00:00,8.40539187530677
747356,"Ocna Sugatag",23.9405,47.777,2021-12-20 00:00:00,8.40276352617476
747356,"Ocna Sugatag",23.9405,47.777,2021-12-21 00:00:00,8.40165649102794
747356,"Ocna Sugatag",23.9405,47.777,2021-12-22 00:00:00,8.4020727102624
747356,"Ocna Sugatag",23.9405,47.777,2021-12-23 00:00:00,8.40401231057114
747356,"Ocna Sugatag",23.9405,47.777,2021-12-24 00:00:00,8.40747360388438
747356,"Ocna Sugatag",23.9405,47.777,2021-12-25 00:00:00,8.41245309498575
747356,"Ocna Sugatag",23.9405,47.777,2021-12-26 00:00:00,8.41894549634721
747356,"Ocna Sugatag",23.9405,47.777,2021-12-27 00:00:00,8.42694375130865
747356,"Ocna Sugatag",23.9405,47.777,2021-12-28 00:00:00,8.43643906394641
747356,"Ocna Sugatag",23.9405,47.777,2021-12-29 00:00:00,8.44742093675666
747356,"Ocna Sugatag",23.9405,47.777,2021-12-30 00:00:00,8.45987721509404
747356,"Ocna Sugatag",23.9405,47.777,2021-12-31 00:00:00,8.47379413803418
710736,"Iasi",27.6283,47.1709,2021-01-01 00:00:00,8.57419310722086
710736,"Iasi",27.6283,47.1709,2021-01-02 00:00:00,8.59086350262165
710736,"Iasi",27.6283,47.1709,2021-01-03 00:00:00,8.60890399124887
710736,"Iasi",27.6283,47.1709,2021-01-04 00:00:00,8.62829547411866
710736,"Iasi",27.6283,47.1709,2021-01-05 00:00:00,8.64901764180925
710736,"Iasi",27.6283,47.1709,2021-01-06 00:00:00,8.67104905055629
710736,"Iasi",27.6283,47.1709,2021-01-07 00:00:00,8.69436720073223
710736,"Iasi",27.6283,47.1709,2021-01-08 00:00:00,8.71894861777623
710736,"Iasi",27.6283,47.1709,2021-01-09 00:00:00,8.74476893424988
710736,"Iasi",27.6283,47.1709,2021-01-10 00:00:00,8.77180297275384
710736,"Iasi",27.6283,47.1709,2021-01-11 00:00:00,8.80002482944065
710736,"Iasi",27.6283,47.1709,2021-01-12 00:00:00,8.82940795706378
710736,"Iasi",27.6283,47.1709,2021-01-13 00:00:00,8.85992524796062
710736,"Iasi",27.6283,47.1709,2021-01-14 00:00:00,8.89154911544588
710736,"Iasi",27.6283,47.1709,2021-01-15 00:00:00,8.9242515743441
710736,"Iasi",27.6283,47.1709,2021-01-16 00:00:00,8.95800431880686
710736,"Iasi",27.6283,47.1709,2021-01-17 00:00:00,8.99277879887157
710736,"Iasi",27.6283,47.1709,2021-01-18 00:00:00,9.02854629384147
710736,"Iasi",27.6283,47.1709,2021-01-19 00:00:00,9.06527798367871
710736,"Iasi",27.6283,47.1709,2021-01-20 00:00:00,9.10294501629141
710736,"Iasi",27.6283,47.1709,2021-01-21 00:00:00,9.14151857250267
710736,"Iasi",27.6283,47.1709,2021-01-22 00:00:00,9.18096992757585
710736,"Iasi",27.6283,47.1709,2021-01-23 00:00:00,9.2212705088324
710736,"Iasi",27.6283,47.1709,2021-01-24 00:00:00,9.26239194995827
710736,"Iasi",27.6283,47.1709,2021-01-25 00:00:00,9.30430614206526
710736,"Iasi",27.6283,47.1709,2021-01-26 00:00:00,9.34698528024885
710736,"Iasi",27.6283,47.1709,2021-01-27 00:00:00,9.39040190703339
710736,"Iasi",27.6283,47.1709,2021-01-28 00:00:00,9.43452895224094
710736,"Iasi",27.6283,47.1709,2021-01-29 00:00:00,9.47933976895279
710736,"Iasi",27.6283,47.1709,2021-01-30 00:00:00,9.5248081660933
710736,"Iasi",27.6283,47.1709,2021-01-31 00:00:00,9.57090843737125
710736,"Iasi",27.6283,47.1709,2021-02-01 00:00:00,9.61761538724105
710736,"Iasi",27.6283,47.1709,2021-02-02 00:00:00,9.66490435302257
710736,"Iasi",27.6283,47.1709,2021-02-03 00:00:00,9.71275122470326
710736,"Iasi",27.6283,47.1709,2021-02-04 00:00:00,9.76113246050146
710736,"Iasi",27.6283,47.1709,2021-02-05 00:00:00,9.81002510103914
710736,"Iasi",27.6283,47.1709,2021-02-06 00:00:00,9.85940677934223
710736,"Iasi",27.6283,47.1709,2021-02-07 00:00:00,9.90925572951635
710736,"Iasi",27.6283,47.1709,2021-02-08 00:00:00,9.95955079178015
710736,"Iasi",27.6283,47.1709,2021-02-09 00:00:00,10.010271416439
710736,"Iasi",27.6283,47.1709,2021-02-10 00:00:00,10.0613976643483
710736,"Iasi",27.6283,47.1709,2021-02-11 00:00:00,10.1129102067815
710736,"Iasi",27.6283,47.1709,2021-02-12 00:00:00,10.1647903219197
710736,"Iasi",27.6283,47.1709,2021-02-13 00:00:00,10.2170198912753
710736,"Iasi",27.6283,47.1709,2021-02-14 00:00:00,10.2695813931359
710736,"Iasi",27.6283,47.1709,2021-02-15 00:00:00,10.3224578948153
710736,"Iasi",27.6283,47.1709,2021-02-16 00:00:00,10.3756330447065
710736,"Iasi",27.6283,47.1709,2021-02-17 00:00:00,10.4290910614199
710736,"Iasi",27.6283,47.1709,2021-02-18 00:00:00,10.4828167227904
710736,"Iasi",27.6283,47.1709,2021-02-19 00:00:00,10.5367953542206
710736,"Iasi",27.6283,47.1709,2021-02-20 00:00:00,10.5910128149059
710736,"Iasi",27.6283,47.1709,2021-02-21 00:00:00,10.6454554847214
710736,"Iasi",27.6283,47.1709,2021-02-22 00:00:00,10.700110249122
710736,"Iasi",27.6283,47.1709,2021-02-23 00:00:00,10.7549644843075
710736,"Iasi",27.6283,47.1709,2021-02-24 00:00:00,10.8100060414606
710736,"Iasi",27.6283,47.1709,2021-02-25 00:00:00,10.8652232306533
710736,"Iasi",27.6283,47.1709,2021-02-26 00:00:00,10.9206048042244
710736,"Iasi",27.6283,47.1709,2021-02-27 00:00:00,10.9761399400234
710736,"Iasi",27.6283,47.1709,2021-02-28 00:00:00,11.031818223993
710736,"Iasi",27.6283,47.1709,2021-03-01 00:00:00,11.0876296330823
710736,"Iasi",27.6283,47.1709,2021-03-02 00:00:00,11.1435645175642
710736,"Iasi",27.6283,47.1709,2021-03-03 00:00:00,11.1996135832866
710736,"Iasi",27.6283,47.1709,2021-03-04 00:00:00,11.255767873923
710736,"Iasi",27.6283,47.1709,2021-03-05 00:00:00,11.312018752959
710736,"Iasi",27.6283,47.1709,2021-03-06 00:00:00,11.3683578858773
710736,"Iasi",27.6283,47.1709,2021-03-07 00:00:00,11.4247772224744
710736,"Iasi",27.6283,47.1709,2021-03-08 00:00:00,11.48126897845
710736,"Iasi",27.6283,47.1709,2021-03-09 00:00:00,11.5378256178565
710736,"Iasi",27.6283,47.1709,2021-03-10 00:00:00,11.5944398352835
710736,"Iasi",27.6283,47.1709,2021-03-11 00:00:00,11.6511045377122
710736,"Iasi",27.6283,47.1709,2021-03-12 00:00:00,11.7078128272957
710736,"Iasi",27.6283,47.1709,2021-03-13 00:00:00,11.7645579832792
710736,"Iasi",27.6283,47.1709,2021-03-14 00:00:00,11.8213334445821
710736,"Iasi",27.6283,47.1709,2021-03-15 00:00:00,11.8781327925126
710736,"Iasi",27.6283,47.1709,2021-03-16 00:00:00,11.9349497332838
710736,"Iasi",27.6283,47.1709,2021-03-17 00:00:00,11.9917780805296
710736,"Iasi",27.6283,47.1709,2021-03-18 00:00:00,12.0486117384831
710736,"Iasi",27.6283,47.1709,2021-03-19 00:00:00,12.1054446845584
710736,"Iasi",27.6283,47.1709,2021-03-20 00:00:00,12.1622709527281
710736,"Iasi",27.6283,47.1709,2021-03-21 00:00:00,12.2190846161048
710736,"Iasi",27.6283,47.1709,2021-03-22 00:00:00,12.2758797707823
710736,"Iasi",27.6283,47.1709,2021-03-23 00:00:00,12.3326505184836
710736,"Iasi",27.6283,47.1709,2021-03-24 00:00:00,12.3893909506003
710736,"Iasi",27.6283,47.1709,2021-03-25 00:00:00,12.4460951310396
710736,"Iasi",27.6283,47.1709,2021-03-26 00:00:00,12.5027570798662
710736,"Iasi",27.6283,47.1709,2021-03-27 00:00:00,12.5593707574738
710736,"Iasi",27.6283,47.1709,2021-03-28 00:00:00,12.6159300476313
710736,"Iasi",27.6283,47.1709,2021-03-29 01:00:00,12.6724287414551
710736,"Iasi",27.6283,47.1709,2021-03-30 01:00:00,12.728860521449
710736,"Iasi",27.6283,47.1709,2021-03-31 01:00:00,12.7852189452781
710736,"Iasi",27.6283,47.1709,2021-04-01 01:00:00,12.8414974296755
710736,"Iasi",27.6283,47.1709,2021-04-02 01:00:00,12.8976892347468
710736,"Iasi",27.6283,47.1709,2021-04-03 01:00:00,12.9537874481413
710736,"Iasi",27.6283,47.1709,2021-04-04 01:00:00,13.0097849690252
710736,"Iasi",27.6283,47.1709,2021-04-05 01:00:00,13.0656744929817
710736,"Iasi",27.6283,47.1709,2021-04-06 01:00:00,13.1214484958516
710736,"Iasi",27.6283,47.1709,2021-04-07 01:00:00,13.1770992190308
710736,"Iasi",27.6283,47.1709,2021-04-08 01:00:00,13.232618653708
710736,"Iasi",27.6283,47.1709,2021-04-09 01:00:00,13.2879985258977
710736,"Iasi",27.6283,47.1709,2021-04-10 01:00:00,13.3432302817371
710736,"Iasi",27.6283,47.1709,2021-04-11 01:00:00,13.3983050724533
710736,"Iasi",27.6283,47.1709,2021-04-12 01:00:00,13.4532137400574
710736,"Iasi",27.6283,47.1709,2021-04-13 01:00:00,13.5079468029737
710736,"Iasi",27.6283,47.1709,2021-04-14 01:00:00,13.5624944419993
710736,"Iasi",27.6283,47.1709,2021-04-15 01:00:00,13.6168464865949
710736,"Iasi",27.6283,47.1709,2021-04-16 01:00:00,13.6709924019708
710736,"Iasi",27.6283,47.1709,2021-04-17 01:00:00,13.724921275311
710736,"Iasi",27.6283,47.1709,2021-04-18 01:00:00,13.7786218039195
710736,"Iasi",27.6283,47.1709,2021-04-19 01:00:00,13.8320822828346
710736,"Iasi",27.6283,47.1709,2021-04-20 01:00:00,13.8852905933725
710736,"Iasi",27.6283,47.1709,2021-04-21 01:00:00,13.9382341920005
710736,"Iasi",27.6283,47.1709,2021-04-22 01:00:00,13.9909001000722
710736,"Iasi",27.6283,47.1709,2021-04-23 01:00:00,14.0432748943567
710736,"Iasi",27.6283,47.1709,2021-04-24 01:00:00,14.0953446977668
710736,"Iasi",27.6283,47.1709,2021-04-25 01:00:00,14.1470951715443
710736,"Iasi",27.6283,47.1709,2021-04-26 01:00:00,14.1985115079747
710736,"Iasi",27.6283,47.1709,2021-04-27 01:00:00,14.2495784242948
710736,"Iasi",27.6283,47.1709,2021-04-28 01:00:00,14.3002801573277
710736,"Iasi",27.6283,47.1709,2021-04-29 01:00:00,14.3506004596419
710736,"Iasi",27.6283,47.1709,2021-04-30 01:00:00,14.4005225968361
710736,"Iasi",27.6283,47.1709,2021-05-01 01:00:00,14.4500293456184
710736,"Iasi",27.6283,47.1709,2021-05-02 01:00:00,14.4991029940711
710736,"Iasi",27.6283,47.1709,2021-05-03 01:00:00,14.5477253433731
710736,"Iasi",27.6283,47.1709,2021-05-04 01:00:00,14.5958777098523
710736,"Iasi",27.6283,47.1709,2021-05-05 01:00:00,14.6435409303506
710736,"Iasi",27.6283,47.1709,2021-05-06 01:00:00,14.6906953685813
710736,"Iasi",27.6283,47.1709,2021-05-07 01:00:00,14.7373209232092
710736,"Iasi",27.6283,47.1709,2021-05-08 01:00:00,14.7833970381154
710736,"Iasi",27.6283,47.1709,2021-05-09 01:00:00,14.8289027148485
710736,"Iasi",27.6283,47.1709,2021-05-10 01:00:00,14.8738165269295
710736,"Iasi",27.6283,47.1709,2021-05-11 01:00:00,14.9181166364749
710736,"Iasi",27.6283,47.1709,2021-05-12 01:00:00,14.9617808132701
710736,"Iasi",27.6283,47.1709,2021-05-13 01:00:00,15.0047864558962
710736,"Iasi",27.6283,47.1709,2021-05-14 01:00:00,15.0471106156376
710736,"Iasi",27.6283,47.1709,2021-05-15 01:00:00,15.0887300225761
710736,"Iasi",27.6283,47.1709,2021-05-16 01:00:00,15.1296211142672
710736,"Iasi",27.6283,47.1709,2021-05-17 01:00:00,15.1697600672642
710736,"Iasi",27.6283,47.1709,2021-05-18 01:00:00,15.209122830828
710736,"Iasi",27.6283,47.1709,2021-05-19 01:00:00,15.2476851635509
710736,"Iasi",27.6283,47.1709,2021-05-20 01:00:00,15.2854226722982
710736,"Iasi",27.6283,47.1709,2021-05-21 01:00:00,15.3223108537992
710736,"Iasi",27.6283,47.1709,2021-05-22 01:00:00,15.358325138953
710736,"Iasi",27.6283,47.1709,2021-05-23 01:00:00,15.3934409391218
710736,"Iasi",27.6283,47.1709,2021-05-24 01:00:00,15.4276336953375
710736,"Iasi",27.6283,47.1709,2021-05-25 01:00:00,15.4608789290322
710736,"Iasi",27.6283,47.1709,2021-05-26 01:00:00,15.4931522960133
710736,"Iasi",27.6283,47.1709,2021-05-27 01:00:00,15.5244296408362
710736,"Iasi",27.6283,47.1709,2021-05-28 01:00:00,15.5546870546871
710736,"Iasi",27.6283,47.1709,2021-05-29 01:00:00,15.5839009335306
710736,"Iasi",27.6283,47.1709,2021-05-30 01:00:00,15.612048038178
710736,"Iasi",27.6283,47.1709,2021-05-31 01:00:00,15.6391055553489
710736,"Iasi",27.6283,47.1709,2021-06-01 01:00:00,15.6650511601236
710736,"Iasi",27.6283,47.1709,2021-06-02 01:00:00,15.6898630777995
710736,"Iasi",27.6283,47.1709,2021-06-03 01:00:00,15.7135201473369
710736,"Iasi",27.6283,47.1709,2021-06-04 01:00:00,15.7360018835465
710736,"Iasi",27.6283,47.1709,2021-06-05 01:00:00,15.7572885400719
710736,"Iasi",27.6283,47.1709,2021-06-06 01:00:00,15.7773611701859
710736,"Iasi",27.6283,47.1709,2021-06-07 01:00:00,15.7962016881837
710736,"Iasi",27.6283,47.1709,2021-06-08 01:00:00,15.8137929274638
710736,"Iasi",27.6283,47.1709,2021-06-09 01:00:00,15.8301186982791
710736,"Iasi",27.6283,47.1709,2021-06-10 01:00:00,15.845163842241
710736,"Iasi",27.6283,47.1709,2021-06-11 01:00:00,15.8589142848386
710736,"Iasi",27.6283,47.1709,2021-06-12 01:00:00,15.8713570844465
710736,"Iasi",27.6283,47.1709,2021-06-13 01:00:00,15.8824804784192
710736,"Iasi",27.6283,47.1709,2021-06-14 01:00:00,15.8922739258077
710736,"Iasi",27.6283,47.1709,2021-06-15 01:00:00,15.9007281449768
710736,"Iasi",27.6283,47.1709,2021-06-16 01:00:00,15.9078351483742
710736,"Iasi",27.6283,47.1709,2021-06-17 01:00:00,15.9135882719358
710736,"Iasi",27.6283,47.1709,2021-06-18 01:00:00,15.9179821999205
710736,"Iasi",27.6283,47.1709,2021-06-19 01:00:00,15.9210129849778
710736,"Iasi",27.6283,47.1709,2021-06-20 01:00:00,15.9226780629158
710736,"Iasi",27.6283,47.1709,2021-06-21 01:00:00,15.9229762626357
710736,"Iasi",27.6283,47.1709,2021-06-22 01:00:00,15.9219078103701
710736,"Iasi",27.6283,47.1709,2021-06-23 01:00:00,15.9194743288888
710736,"Iasi",27.6283,47.1709,2021-06-24 01:00:00,15.9156788310077
710736,"Iasi",27.6283,47.1709,2021-06-25 01:00:00,15.9105257087946
710736,"Iasi",27.6283,47.1709,2021-06-26 01:00:00,15.9040207162831
710736,"Iasi",27.6283,47.1709,2021-06-27 01:00:00,15.8961709482802
710736,"Iasi",27.6283,47.1709,2021-06-28 01:00:00,15.8869848136107
710736,"Iasi",27.6283,47.1709,2021-06-29 01:00:00,15.8764720041884
710736,"Iasi",27.6283,47.1709,2021-06-30 01:00:00,15.8646434591876
710736,"Iasi",27.6283,47.1709,2021-07-01 01:00:00,15.851511325505
710736,"Iasi",27.6283,47.1709,2021-07-02 01:00:00,15.8370889141162
710736,"Iasi",27.6283,47.1709,2021-07-03 01:00:00,15.821390652789
710736,"Iasi",27.6283,47.1709,2021-07-04 01:00:00,15.8044320361482
710736,"Iasi",27.6283,47.1709,2021-07-05 01:00:00,15.7862295720312
710736,"Iasi",27.6283,47.1709,2021-07-06 01:00:00,15.7668007259899
710736,"Iasi",27.6283,47.1709,2021-07-07 01:00:00,15.7461638637384
710736,"Iasi",27.6283,47.1709,2021-07-08 01:00:00,15.7243381914828
710736,"Iasi",27.6283,47.1709,2021-07-09 01:00:00,15.7013436945942
710736,"Iasi",27.6283,47.1709,2021-07-10 01:00:00,15.6772010765473
710736,"Iasi",27.6283,47.1709,2021-07-11 01:00:00,15.6519316957394
710736,"Iasi",27.6283,47.1709,2021-07-12 01:00:00,15.625557503038
710736,"Iasi",27.6283,47.1709,2021-07-13 01:00:00,15.5981009787321
710736,"Iasi",27.6283,47.1709,2021-07-14 01:00:00,15.5695850702127
710736,"Iasi",27.6283,47.1709,2021-07-15 01:00:00,15.5400331303808
710736,"Iasi",27.6283,47.1709,2021-07-16 01:00:00,15.5094688567188
710736,"Iasi",27.6283,47.1709,2021-07-17 01:00:00,15.477916231619
710736,"Iasi",27.6283,47.1709,2021-07-18 01:00:00,15.445399464435
710736,"Iasi",27.6283,47.1709,2021-07-19 01:00:00,15.4119429350562
710736,"Iasi",27.6283,47.1709,2021-07-20 01:00:00,15.377571138872
710736,"Iasi",27.6283,47.1709,2021-07-21 01:00:00,15.3423086345858
710736,"Iasi",27.6283,47.1709,2021-07-22 01:00:00,15.3061799936824
710736,"Iasi",27.6283,47.1709,2021-07-23 01:00:00,15.2692097520828
710736,"Iasi",27.6283,47.1709,2021-07-24 01:00:00,15.2314223646455
710736,"Iasi",27.6283,47.1709,2021-07-25 01:00:00,15.192842161523
710736,"Iasi",27.6283,47.1709,2021-07-26 01:00:00,15.1534933076964
710736,"Iasi",27.6283,47.1709,2021-07-27 01:00:00,15.1133997645643
710736,"Iasi",27.6283,47.1709,2021-07-28 01:00:00,15.0725852543778
710736,"Iasi",27.6283,47.1709,2021-07-29 01:00:00,15.0310732269949
710736,"Iasi",27.6283,47.1709,2021-07-30 01:00:00,14.9888868296809
710736,"Iasi",27.6283,47.1709,2021-07-31 01:00:00,14.9460488787625
710736,"Iasi",27.6283,47.1709,2021-08-01 01:00:00,14.9025818343957
710736,"Iasi",27.6283,47.1709,2021-08-02 01:00:00,14.8585077777836
710736,"Iasi",27.6283,47.1709,2021-08-03 01:00:00,14.8138483901819
710736,"Iasi",27.6283,47.1709,2021-08-04 01:00:00,14.768624934819
710736,"Iasi",27.6283,47.1709,2021-08-05 01:00:00,14.7228582409355
710736,"Iasi",27.6283,47.1709,2021-08-06 01:00:00,14.6765686900086
710736,"Iasi",27.6283,47.1709,2021-08-07 01:00:00,14.6297762036986
710736,"Iasi",27.6283,47.1709,2021-08-08 01:00:00,14.5825002344449
710736,"Iasi",27.6283,47.1709,2021-08-09 01:00:00,14.5347597578499
710736,"Iasi",27.6283,47.1709,2021-08-10 01:00:00,14.4865732659896
710736,"Iasi",27.6283,47.1709,2021-08-11 01:00:00,14.4379587637716
710736,"Iasi",27.6283,47.1709,2021-08-12 01:00:00,14.3889337659544
710736,"Iasi",27.6283,47.1709,2021-08-13 01:00:00,14.3395152963532
710736,"Iasi",27.6283,47.1709,2021-08-14 01:00:00,14.2897198877732
710736,"Iasi",27.6283,47.1709,2021-08-15 01:00:00,14.2395635840628
710736,"Iasi",27.6283,47.1709,2021-08-16 01:00:00,14.1890619428953
710736,"Iasi",27.6283,47.1709,2021-08-17 01:00:00,14.1382300399409
710736,"Iasi",27.6283,47.1709,2021-08-18 01:00:00,14.0870824738344
710736,"Iasi",27.6283,47.1709,2021-08-19 01:00:00,14.0356333730618
710736,"Iasi",27.6283,47.1709,2021-08-20 01:00:00,13.9838964023193
710736,"Iasi",27.6283,47.1709,2021-08-21 01:00:00,13.931884770857
710736,"Iasi",27.6283,47.1709,2021-08-22 01:00:00,13.879611241685
710736,"Iasi",27.6283,47.1709,2021-08-23 01:00:00,13.827088140183
710736,"Iasi",27.6283,47.1709,2021-08-24 01:00:00,13.77432736516
710736,"Iasi",27.6283,47.1709,2021-08-25 01:00:00,13.7213403989871
710736,"Iasi",27.6283,47.1709,2021-08-26 01:00:00,13.6681383191877
710736,"Iasi",27.6283,47.1709,2021-08-27 01:00:00,13.6147318101592
710736,"Iasi",27.6283,47.1709,2021-08-28 01:00:00,13.5611311752266
710736,"Iasi",27.6283,47.1709,2021-08-29 01:00:00,13.507346349491
710736,"Iasi",27.6283,47.1709,2021-08-30 01:00:00,13.4533869125446
710736,"Iasi",27.6283,47.1709,2021-08-31 01:00:00,13.3992621017165
710736,"Iasi",27.6283,47.1709,2021-09-01 01:00:00,13.344980825848
710736,"Iasi",27.6283,47.1709,2021-09-02 01:00:00,13.290551678737
710736,"Iasi",27.6283,47.1709,2021-09-03 01:00:00,13.2359829532438
710736,"Iasi",27.6283,47.1709,2021-09-04 01:00:00,13.1812826554643
710736,"Iasi",27.6283,47.1709,2021-09-05 01:00:00,13.1264585190349
710736,"Iasi",27.6283,47.1709,2021-09-06 01:00:00,13.0715180194378
710736,"Iasi",27.6283,47.1709,2021-09-07 01:00:00,13.0164683888356
710736,"Iasi",27.6283,47.1709,2021-09-08 01:00:00,12.9613166307078
710736,"Iasi",27.6283,47.1709,2021-09-09 01:00:00,12.9060695342223
710736,"Iasi",27.6283,47.1709,2021-09-10 01:00:00,12.8507336898645
710736,"Iasi",27.6283,47.1709,2021-09-11 01:00:00,12.7953155036767
710736,"Iasi",27.6283,47.1709,2021-09-12 01:00:00,12.7398212125566
710736,"Iasi",27.6283,47.1709,2021-09-13 01:00:00,12.6842568994231
710736,"Iasi",27.6283,47.1709,2021-09-14 01:00:00,12.6286285081837
710736,"Iasi",27.6283,47.1709,2021-09-15 01:00:00,12.5729418589671
710736,"Iasi",27.6283,47.1709,2021-09-16 01:00:00,12.5172026634216
710736,"Iasi",27.6283,47.1709,2021-09-17 01:00:00,12.4614165397485
710736,"Iasi",27.6283,47.1709,2021-09-18 01:00:00,12.4055890285969
710736,"Iasi",27.6283,47.1709,2021-09-19 01:00:00,12.3497256078323
710736,"Iasi",27.6283,47.1709,2021-09-20 01:00:00,12.2938317084975
710736,"Iasi",27.6283,47.1709,2021-09-21 01:00:00,12.237912730111
710736,"Iasi",27.6283,47.1709,2021-09-22 01:00:00,12.1819740562969
710736,"Iasi",27.6283,47.1709,2021-09-23 01:00:00,12.1260210704141
710736,"Iasi",27.6283,47.1709,2021-09-24 01:00:00,12.0700591715177
710736,"Iasi",27.6283,47.1709,2021-09-25 01:00:00,12.0140937899219
710736,"Iasi",27.6283,47.1709,2021-09-26 01:00:00,11.9581304033597
710736,"Iasi",27.6283,47.1709,2021-09-27 01:00:00,11.9021745527453
710736,"Iasi",27.6283,47.1709,2021-09-28 01:00:00,11.8462318584654
710736,"Iasi",27.6283,47.1709,2021-09-29 01:00:00,11.7903080365393
710736,"Iasi",27.6283,47.1709,2021-09-30 01:00:00,11.7344089149104
710736,"Iasi",27.6283,47.1709,2021-10-01 01:00:00,11.6785404498047
710736,"Iasi",27.6283,47.1709,2021-10-02 01:00:00,11.6227087423537
710736,"Iasi",27.6283,47.1709,2021-10-03 01:00:00,11.5669200550185
710736,"Iasi",27.6283,47.1709,2021-10-04 01:00:00,11.5111808288097
710736,"Iasi",27.6283,47.1709,2021-10-05 01:00:00,11.4554976991812
710736,"Iasi",27.6283,47.1709,2021-10-06 01:00:00,11.3998775139782
710736,"Iasi",27.6283,47.1709,2021-10-07 01:00:00,11.3443273497952
710736,"Iasi",27.6283,47.1709,2021-10-08 01:00:00,11.2888545292616
710736,"Iasi",27.6283,47.1709,2021-10-09 01:00:00,11.2334666381942
710736,"Iasi",27.6283,47.1709,2021-10-10 01:00:00,11.1781715428829
710736,"Iasi",27.6283,47.1709,2021-10-11 01:00:00,11.1229774072435
710736,"Iasi",27.6283,47.1709,2021-10-12 01:00:00,11.0678927100367
710736,"Iasi",27.6283,47.1709,2021-10-13 01:00:00,11.0129262625509
710736,"Iasi",27.6283,47.1709,2021-10-14 01:00:00,10.9580872252252
710736,"Iasi",27.6283,47.1709,2021-10-15 01:00:00,10.9033851254649
710736,"Iasi",27.6283,47.1709,2021-10-16 01:00:00,10.8488298743301
710736,"Iasi",27.6283,47.1709,2021-10-17 01:00:00,10.7944317838218
710736,"Iasi",27.6283,47.1709,2021-10-18 01:00:00,10.7402015835047
710736,"Iasi",27.6283,47.1709,2021-10-19 01:00:00,10.6861504371299
710736,"Iasi",27.6283,47.1709,2021-10-20 01:00:00,10.6322899591923
710736,"Iasi",27.6283,47.1709,2021-10-21 01:00:00,10.57863223056
710736,"Iasi",27.6283,47.1709,2021-10-22 01:00:00,10.5251898146338
710736,"Iasi",27.6283,47.1709,2021-10-23 01:00:00,10.4719757719835
710736,"Iasi",27.6283,47.1709,2021-10-24 01:00:00,10.4190036754476
